gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
SLC43A2,-0.5872240454739971,0.49101111032301176,-1.5496058217071003,0.37515773075910597,0.0,0.0,True,-2.127761474986168,0.6996272225688738,-3.7671784256794885,-0.4883445242928477,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC43A3,2.3005603222885003,0.6734641400576195,0.9805706077755663,3.6205500368014345,0.0,0.0,True,1.0073617351123014,0.48009027075219585,-0.3506937807343946,2.3654172509589975,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC44A1,-0.8676934190836517,0.5081898028536997,-1.8637454326769032,0.12835859450959974,0.0,0.0,True,-0.8872130099187766,0.4658633494772376,-2.224994996399293,0.45056897656173966,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC44A2,0.09343849303136324,0.4789180560122225,-0.8452408967525928,1.0321178828153192,0.0,0.0,False,-0.5879759177382566,0.43827389665667577,-1.8855401748740201,0.7095883393975069,4,6,-0.843737884322782,-2.8282895208411,0.0046797462836171,0.0413995657695595,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC44A5,-1.6546339976765996,1.1516726980984264,-3.9119124859495154,0.6026444905963162,2.6742252751059157,67.7843592041013,False,-0.12208842961954534,0.4175982657071021,-1.3886765621789827,1.1444997029398922,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC45A4,-0.5228656439534456,0.4973382014639441,-1.497648518822776,0.45191723091588476,0.0,0.0,False,-0.023237753750152943,0.41670041624162624,-1.2884635513980793,1.2419880438977735,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC46A1,-0.7321012852364028,0.5040155386170867,-1.7199717409258928,0.2557691704530871,0.0,0.0,True,0.44949348121196214,0.4292944410199197,-0.8347095886419156,1.73369655106584,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC46A3,0.7758934865470007,0.5195326296196989,-0.24239046750760906,1.7941774406016107,0.0,0.0,True,0.7383666606265512,0.45074074951196696,-0.5775230244630357,2.054256345716138,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC47A1,-0.3164707238862939,0.5068560638086985,-1.309908608951343,0.6769671611787551,0.01302746230941813,1.6650106438686627,False,1.046138819713077,0.48506706854858356,-0.31893760691520456,2.4112152463413583,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC48A1,0.46797123941019547,0.4862046937942315,-0.4849899604264982,1.4209324392468892,0.0,0.0,True,0.16498255250624266,0.4183678693311339,-1.1027721583201395,1.432737263332625,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A1,-0.07861456380871852,0.4891595537630549,-1.0373672891843062,0.8801381615668691,0.0,0.0,False,-0.43545972755362133,0.42851824006173383,-1.7185012978159246,0.8475818427086819,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A10,-0.6526280913256065,0.49605654420454254,-1.6248989179665099,0.31964273531529686,0.0,0.0,True,0.2187840898250367,0.4196583215392023,-1.050924305053488,1.4884924847035612,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A11,0.5584020290790586,0.4974111457685208,-0.41652381662724225,1.5333278747853594,0.0,0.0,True,-0.37651662877631986,0.4255269649007345,-1.6550722155079494,0.9020389579553098,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A1AP,-0.32486010692166317,0.5295242983726725,-1.3627277317321012,0.7130075178887747,0.08193908073629716,9.719240737935557,False,-0.16012574010359107,0.41826918245689937,-1.4277309196947856,1.1074794394876033,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A2,-0.6437410265264423,0.9003851501620499,-2.40849592084406,1.1210138677911754,1.5034038759340302,62.126104675136176,False,0.4072939160262432,0.4270346875436662,-0.8735247501664962,1.6881125822189826,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A3,-0.6155325650544649,0.8139258780532574,-2.2108272860388496,0.9797621559299198,1.0497415693538186,53.07853324363707,False,0.5891702077177321,0.4383617625205514,-0.7085241117962859,1.8868645272317501,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A4,-0.4161842747184052,0.4872806978785395,-1.3712544425603426,0.5388858931235323,0.0,0.0,True,0.48295195846542355,0.43124432880326596,-0.8041642808582152,1.7700681977890624,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A5,0.32946513664848376,0.4890224072511022,-0.6290187815636765,1.287949054860644,0.0,0.0,False,-1.7608673227811333,0.6104575246940664,-3.2922502359889063,-0.22948440957336036,4,6,-2.58664039480798,-5.50517508854435,3.68801548140058e-08,9.5848336389965e-06,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A7,0.6376995312382921,0.4985438882662278,-0.3394464897635143,1.6148455522400986,0.0,0.0,True,-0.008924585856291764,0.4166716446812108,-1.2741067032636393,1.2562575315510556,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC4A8,1.2539592741169667,0.546446444896058,0.18292424212069314,2.3249943061132403,0.0,0.0,True,-1.4234666380082739,0.5433077460118279,-2.868171118889758,0.021237842873209845,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC50A1,0.5228926679672197,0.6943279494520653,-0.8379901129588283,1.8837754488932676,0.5466176756326524,37.550506255413,False,-0.47025535060463963,0.43048792258993496,-1.756242288104976,0.8157315868956967,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC52A2,-0.19293004376911466,0.49001642661750716,-1.1533622399394288,0.7675021524011993,0.0,0.0,False,1.181881027638997,0.5039693393849799,-0.20953861221856163,2.5733006674965555,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC52A3,0.12242510484075851,0.4770669300911775,-0.8126260781379494,1.0574762878194663,0.0,0.0,False,-0.25576931994995245,0.42075528823089553,-1.5271361101673973,1.0155974702674924,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC5A2,-0.18699988301803167,0.6434138050297824,-1.448090940876405,1.0740911748403417,0.44684974832237895,35.893291618970785,False,1.229048551876729,0.5110766880960594,-0.17214815272609818,2.630245256479556,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC5A3,-1.0743329919664397,0.5412911829620921,-2.13526371057214,-0.013402273360739292,0.0,0.0,True,0.8113491732536847,0.45780963422538157,-0.514818799078714,2.1375171455860835,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC5A5,-0.05347911523740611,0.478764326895766,-0.9918571959531074,0.8848989654782952,0.0,0.0,False,0.764723835827689,0.45321682573435507,-0.5547752197767849,2.0842228914321628,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC5A6,-1.706425796356532,0.5979149737667904,-2.8783391449394413,-0.5345124477736227,0.0,0.0,True,-1.4906666730526057,0.5555471123010245,-2.9515533170519324,-0.029780029053279033,4,6,-1.8821840825447,-4.49895467675584,6.82884131345009e-06,0.0004657358419722,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC5A9,-0.0710829208675381,0.4792909010263596,-1.0104930868792028,0.8683272451441266,0.0,0.0,False,2.12820696074734,0.699745720902506,0.48865117901282806,3.767762742481852,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A1,-0.5718724188592804,0.5040233982065261,-1.5597582793440714,0.4160134416255107,0.0,0.0,True,-1.2085001384029688,0.5079462031991664,-2.6053988942940025,0.18839861748806497,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A11,-0.555044856086018,0.48947910323937327,-1.5144238984351897,0.40433418626315365,0.0,0.0,True,0.30381839969187285,0.42243576791612486,-0.9700847544083848,1.5777215537921305,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A13,0.16291770454310192,0.8689653620208831,-1.540254405017829,1.8660898141040327,1.401606713386917,61.878431581279656,False,0.09077919654496058,0.417181720574501,-1.1751770814358404,1.3567354745257618,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A15,0.06585890041512076,0.4914622730679072,-0.8974071547979773,1.0291249556282187,0.0,0.0,False,-0.2606752910489153,0.4209136421268815,-1.5322813021996287,1.0109307201017979,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A17,-0.5431767666989765,0.49205636111078865,-1.5076072344761222,0.4212537010781692,0.0,0.0,True,0.19945148128412254,0.4191529725033186,-1.0694921972015494,1.4683951597697946,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A6,-2.1879969108945483,0.6584410675939868,-3.4785414033787623,-0.8974524184103343,0.0,0.0,True,0.3897139065800621,0.42615897472803504,-0.8897908090483013,1.6692186222084255,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A8,-0.11508667447659747,0.4866083858710334,-1.0688391107838229,0.8386657618306279,0.0,0.0,False,0.028205280612531705,0.41671638778256864,-1.2370447639658178,1.2934553251908811,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC6A9,-0.34280580313327896,0.4953512886227229,-1.3136943288338159,0.6280827225672578,0.0,0.0,False,0.2541713894070495,0.4207043601162361,-1.0171184555231036,1.5254612343372025,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A1,-2.9507269056441454,1.17060905655379,-5.245120656489574,-0.656333154798717,2.048645410697716,49.209550272177985,True,-0.33113371259426105,0.42351976264269536,-1.606670274268672,0.9444028490801499,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A10,-0.48008934695774136,0.4956372727077256,-1.4515384014648836,0.4913597075494008,0.0,0.0,True,0.7374807827734301,0.45065903572667365,-0.5782896195565469,2.053251185103407,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A11,1.3030638802992915,0.8544749920835674,-0.37170710418450037,2.9778348647830835,1.1284106891679964,51.80115647608696,True,0.02036569490265279,0.4166925892622209,-1.2448482201764328,1.2855796099817383,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A2,0.9175162933825244,0.9935730276080548,-1.029886840729263,2.8649194274943115,1.9219190521852905,65.82646646253647,False,0.7853657541238264,0.4552166271510721,-0.5370412160875222,2.1077727243351747,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A3,-1.2224218735541121,0.5414471479348097,-2.2836582835063393,-0.16118546360188502,0.0,0.0,True,0.6791511906289845,0.44549456289996464,-0.629058239407546,1.9873606206655152,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A4,-0.38059616936273427,0.49478731497694783,-1.350379306717552,0.5891869679920834,0.0,0.0,False,0.3589531930306363,0.42471962884084724,-0.9183889405244261,1.6362953265856985,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A5,-0.5555140695399103,0.7214041949167075,-1.969466291576657,0.8584381524968363,0.6941108935211142,44.3403338957952,False,-1.0231251859677515,0.4820907383017633,-2.384007172129687,0.33775680019418375,4,6,-1.0895161282033,-5.52639396316233,3.26879669770622e-08,8.73973011807769e-06,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A6,0.7444640340201851,0.5207008606236782,-0.276109652802224,1.7650377208425942,0.0,0.0,False,-0.2853213144027967,0.4217546824449504,-1.5581971088464341,0.9875544800408409,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A6OS,0.6284770018771741,0.4937030640558956,-0.33918100367238124,1.5961350074267295,0.0,0.0,True,1.7529019858461932,0.6087082524156372,0.22371474339355224,3.282089228298834,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
SLC7A7,1.7011295757332405,0.6871405235017343,0.35433414966984134,3.0479250017966395,0.23510718691328264,15.358160447442218,True,0.6202137343691742,0.44070823393542646,-0.6809491115061351,1.9213765802444835,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
